x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
109.0,67.0,3.0,00:f8:2c:19:39:ae,-86,319803180552199.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a0,-57,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a3,-58,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:44:c0,-59,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:44:cd,-59,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:44:ce,-64,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3f:ae,-64,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3f:ad,-67,319806104884157.csv
109.0,67.0,3.0,20:0d:b0:40:9e:e2,-69,319806104884157.csv
109.0,67.0,3.0,54:75:95:73:ee:1d,-69,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a2,-72,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a3,-72,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a0,-72,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:a0,-73,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:c1,-73,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:c0,-73,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:c3,-73,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:c2,-73,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:cd,-74,319806104884157.csv
109.0,67.0,3.0,f8:32:e4:b5:0b:20,-74,319806104884157.csv
109.0,67.0,3.0,fa:d0:27:3a:58:8e,-74,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:8f:2d,-74,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:43:80,-76,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3a:62,-77,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:cc,-77,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319806104884157.csv
109.0,67.0,3.0,3c:cd:57:a3:61:ab,-77,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:44,-78,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:45,-78,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:42,-78,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ad,-79,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ac,-79,319806104884157.csv
109.0,67.0,3.0,38:2c:4a:ee:8a:10,-79,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:46,-79,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:41,-79,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ae,-80,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:5f:4e,-81,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:4e:5f:4d,-82,319806104884157.csv
109.0,67.0,3.0,3c:cd:57:a3:61:ac,-83,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4a,-83,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:43:8d,-83,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:43:8e,-83,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4b,-84,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4c,-84,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:35:42,-84,319806104884157.csv
109.0,67.0,3.0,54:75:95:73:ee:1f,-84,319806104884157.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4d,-85,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:39:ae,-86,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3e:8e,-86,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3e:8c,-86,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3e:8d,-87,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:60:cc:ad,-89,319806104884157.csv
109.0,67.0,3.0,00:a3:8e:60:cc:ae,-89,319806104884157.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a0,-58,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a3,-58,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a2,-58,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:a1,-58,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:44:c0,-59,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:44:cd,-59,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:44:ce,-65,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:ae,-65,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:ac,-65,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3f:ad,-66,319809022193146.csv
109.0,67.0,3.0,20:0d:b0:40:9e:e2,-67,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:a0,-70,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:a2,-70,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:a3,-71,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a2,-72,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a3,-72,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:a0,-72,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:c0,-72,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:c3,-72,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:c2,-72,319809022193146.csv
109.0,67.0,3.0,f8:32:e4:b5:0b:20,-74,319809022193146.csv
109.0,67.0,3.0,3c:cd:57:a3:61:ab,-75,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3a:62,-76,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:8f:2c,-76,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:3a:61,-77,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:cc,-77,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:37:cd,-77,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:43:80,-77,319809022193146.csv
109.0,67.0,3.0,fa:d0:27:3a:58:8e,-77,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:8f:2e,-77,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:41,-77,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ad,-78,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ac,-78,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:7a:ae,-78,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:8f:2d,-78,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:44,-78,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:45,-78,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:46,-78,319809022193146.csv
109.0,67.0,3.0,3c:cd:57:a3:61:ac,-79,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:42,-79,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:4e:5f:40,-81,319809022193146.csv
109.0,67.0,3.0,54:75:95:73:ee:1f,-83,319809022193146.csv
109.0,67.0,3.0,54:75:95:73:ee:1d,-83,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:43:8d,-84,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:43:8e,-85,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4c,-86,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4a,-86,319809022193146.csv
109.0,67.0,3.0,00:f8:2c:19:39:ae,-86,319809022193146.csv
109.0,67.0,3.0,54:b8:0a:21:72:d0,-86,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4d,-87,319809022193146.csv
109.0,67.0,3.0,d4:2c:44:dc:aa:4b,-88,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:ac,-88,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:ad,-88,319809022193146.csv
109.0,67.0,3.0,70:4f:57:b6:e8:73,-89,319809022193146.csv
109.0,67.0,3.0,c0:25:e9:66:31:36,-90,319809022193146.csv
109.0,67.0,3.0,00:a3:8e:60:cc:ae,-90,319809022193146.csv
113.0,67.0,3.0,00:f8:2c:19:44:cd,-55,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:c0,-60,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a0,-65,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a3,-65,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a1,-65,319822576970694.csv
113.0,67.0,3.0,f8:32:e4:b5:0b:20,-67,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:c1,-67,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:c3,-67,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:c2,-67,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:ce,-68,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:c0,-68,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3a:60,-72,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4d,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4f,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4a,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:44,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:45,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:42,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:46,-73,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:41,-73,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:cc,-74,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4b,-74,319822576970694.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4c,-74,319822576970694.csv
113.0,67.0,3.0,20:0d:b0:40:9e:e2,-74,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:24,-75,319822576970694.csv
113.0,67.0,3.0,fa:d0:27:3a:58:8e,-75,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:25,-76,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:21,-76,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:37:cd,-77,319822576970694.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a2,-77,319822576970694.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a0,-77,319822576970694.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a1,-77,319822576970694.csv
113.0,67.0,3.0,38:2c:4a:ee:8a:10,-78,319822576970694.csv
113.0,67.0,3.0,d8:0d:17:1f:8f:a4,-79,319822576970694.csv
113.0,67.0,3.0,54:75:95:73:ee:1d,-79,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:83,-79,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:81,-79,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:82,-79,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:80,-79,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:9a:40,-80,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:9a:43,-81,319822576970694.csv
113.0,67.0,3.0,80:02:9c:1a:f3:b3,-81,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8d,-81,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:8f:20,-82,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8c,-82,319822576970694.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a0,-83,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8e,-84,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3a:6e,-85,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3a:6c,-85,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:3a:6d,-85,319822576970694.csv
113.0,67.0,3.0,3c:cd:57:a3:61:ab,-87,319822576970694.csv
113.0,67.0,3.0,00:f8:2c:19:44:cd,-54,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:ce,-61,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a2,-64,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a0,-65,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a3,-65,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a1,-65,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:37:c0,-65,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:c2,-67,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:c3,-67,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:c0,-67,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:c1,-67,319826762074132.csv
113.0,67.0,3.0,f8:32:e4:b5:0b:20,-67,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a0,-74,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a2,-74,319826762074132.csv
113.0,67.0,3.0,fa:d0:27:3a:58:8e,-74,319826762074132.csv
113.0,67.0,3.0,20:0d:b0:40:9e:e2,-75,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a1,-75,319826762074132.csv
113.0,67.0,3.0,38:2c:4a:ee:8a:10,-76,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2e,-76,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a2,-76,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2d,-76,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a0,-76,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2c,-76,319826762074132.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a1,-76,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3a:61,-77,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3a:63,-77,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3a:60,-77,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ae,-77,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:45,-77,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3a:62,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:25,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ac,-78,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:44,-78,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:42,-78,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:46,-78,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:41,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:81,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:82,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:80,-78,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:37:cc,-79,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:37:cd,-79,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:21,-79,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ad,-79,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:83,-79,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:22,-80,319826762074132.csv
113.0,67.0,3.0,d8:0d:17:1f:8f:a4,-80,319826762074132.csv
113.0,67.0,3.0,54:75:95:73:ee:1d,-80,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:39:ac,-81,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:39:ad,-81,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:39:ae,-83,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:8f:22,-83,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4d,-84,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4c,-84,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4f,-84,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4a,-84,319826762074132.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4b,-85,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8e,-86,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8d,-87,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8c,-88,319826762074132.csv
113.0,67.0,3.0,54:75:95:73:ee:1f,-91,319826762074132.csv
113.0,67.0,3.0,00:f8:2c:19:44:cd,-53,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:ce,-62,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:c1,-64,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:c0,-64,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:c3,-64,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:c2,-64,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:c3,-68,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:c2,-69,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:c0,-69,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:c1,-69,319829811183602.csv
113.0,67.0,3.0,f8:32:e4:b5:0b:20,-70,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a3,-75,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a0,-75,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a2,-75,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ae,-75,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ad,-75,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3f:ac,-75,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:cc,-76,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2e,-76,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a2,-76,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2d,-76,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:2c,-76,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3a:60,-77,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319829811183602.csv
113.0,67.0,3.0,20:0d:b0:40:9e:e2,-77,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a0,-77,319829811183602.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a1,-77,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3e:80,-77,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:37:cd,-78,319829811183602.csv
113.0,67.0,3.0,fa:d0:27:3a:58:8e,-78,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3e:83,-78,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3e:82,-78,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:22,-79,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:45,-79,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:42,-79,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:41,-79,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:3e:81,-79,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4d,-80,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4b,-80,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:25,-80,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:24,-80,319829811183602.csv
113.0,67.0,3.0,d8:0d:17:1f:8f:a4,-80,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4c,-81,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4f,-81,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:21,-81,319829811183602.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4a,-81,319829811183602.csv
113.0,67.0,3.0,80:02:9c:1a:f3:b3,-81,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:39:a2,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:39:a0,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:39:ae,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:21,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:23,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:8f:20,-83,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:39:ad,-84,319829811183602.csv
113.0,67.0,3.0,54:b8:0a:21:72:d0,-85,319829811183602.csv
113.0,67.0,3.0,00:f8:2c:19:44:cd,-53,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:44:ce,-63,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:44:c0,-65,319832659389511.csv
113.0,67.0,3.0,fa:d0:27:3a:58:8e,-68,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3a:61,-71,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3a:62,-71,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3a:63,-71,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3a:60,-72,319832659389511.csv
113.0,67.0,3.0,f8:32:e4:b5:0b:20,-72,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:37:cc,-75,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:37:cd,-75,319832659389511.csv
113.0,67.0,3.0,54:75:95:73:ee:1d,-75,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:44,-76,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:45,-76,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:42,-76,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:46,-76,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:37:ce,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a0,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a2,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:4e:7a:a1,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a2,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a0,-77,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:41,-77,319832659389511.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a1,-78,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:37:c0,-78,319832659389511.csv
113.0,67.0,3.0,20:0d:b0:40:9e:e2,-79,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4c,-80,319832659389511.csv
113.0,67.0,3.0,80:02:9c:1a:f3:b3,-80,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4b,-81,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4a,-81,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4d,-82,319832659389511.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4f,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:39:ad,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:39:ae,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:9a:42,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:9a:41,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:43:80,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8e,-82,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8c,-83,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8d,-83,319832659389511.csv
113.0,67.0,3.0,80:02:9c:1a:f4:94,-92,319832659389511.csv
113.0,67.0,3.0,00:f8:2c:19:44:cd,-54,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:44:ce,-64,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:44:c0,-66,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a0,-67,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a2,-67,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a1,-67,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3f:a3,-68,319835526566880.csv
113.0,67.0,3.0,fa:d0:27:3a:58:8e,-70,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:37:cd,-75,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:37:ce,-76,319835526566880.csv
113.0,67.0,3.0,d8:0d:17:1f:8f:a4,-76,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:37:cc,-78,319835526566880.csv
113.0,67.0,3.0,3c:cd:57:a3:61:ab,-79,319835526566880.csv
113.0,67.0,3.0,20:0d:b0:40:9e:e2,-79,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:44:21,-80,319835526566880.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:45,-80,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:44:25,-81,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:44:22,-81,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:83,-81,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:81,-81,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:82,-81,319835526566880.csv
113.0,67.0,3.0,00:a3:8e:60:cc:a0,-82,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:39:ad,-84,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:9a:41,-84,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:43:8d,-84,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:43:8e,-84,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:9a:40,-85,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8e,-85,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8c,-85,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:39:ae,-86,319835526566880.csv
113.0,67.0,3.0,00:f8:2c:19:3e:8d,-86,319835526566880.csv
113.0,67.0,3.0,d4:2c:44:dc:aa:4b,-87,319835526566880.csv
113.0,67.0,3.0,80:02:9c:1a:f3:b3,-87,319835526566880.csv
